time,timeStamp/s,accZ/s,Tremor/s,accY/s,DeviceID/s,Activity/s,accX/s
23/10 19:50:36,1571840436156,9.808182,0,0.21731567,d345b12b-f2ea-4f40-a8b8-d2d5f9984378,1,0.44726562
23/10 19:50:36,1571840436371,9.829727,0,0.190979,d345b12b-f2ea-4f40-a8b8-d2d5f9984378,1,0.36706543
23/10 19:50:36,1571840436373,9.866837,0,0.1694336,d345b12b-f2ea-4f40-a8b8-d2d5f9984378,1,0.44248962
23/10 19:50:36,1571840436374,9.932678,0,0.16584778,d345b12b-f2ea-4f40-a8b8-d2d5f9984378,1,0.4113617
23/10 19:50:36,1571840436375,9.791412,0,0.2664032,d345b12b-f2ea-4f40-a8b8-d2d5f9984378,1,0.59451294
23/10 19:50:36,1571840436376,9.70163,0,0.31188965,d345b12b-f2ea-4f40-a8b8-d2d5f9984378,1,0.5298767
23/10 19:50:36,1571840436377,9.880005,0,0.2149353,d345b12b-f2ea-4f40-a8b8-d2d5f9984378,1,0.62564087
23/10 19:50:36,1571840436592,10.002106,0,0.146698,d345b12b-f2ea-4f40-a8b8-d2d5f9984378,1,0.56578064
23/10 19:50:36,1571840436593,10.009293,0,0.146698,d345b12b-f2ea-4f40-a8b8-d2d5f9984378,1,0.5310669
23/10 19:50:36,1571840436594,10.052383,0,0.17063904,d345b12b-f2ea-4f40-a8b8-d2d5f9984378,1,0.5801544
23/10 19:50:36,1571840436595,10.023651,0,0.13352966,d345b12b-f2ea-4f40-a8b8-d2d5f9984378,1,0.6244506999999999
23/10 19:50:36,1571840436596,10.028442,0,0.16703796,d345b12b-f2ea-4f40-a8b8-d2d5f9984378,1,0.78245544
23/10 19:50:36,1571840436597,9.559174,0,0.39450073,d345b12b-f2ea-4f40-a8b8-d2d5f9984378,1,0.65556335
23/10 19:50:36,1571840436598,9.870422,0,0.28315735,d345b12b-f2ea-4f40-a8b8-d2d5f9984378,1,0.56578064
23/10 19:50:36,1571840436811,9.9422455,0,0.20295715,d345b12b-f2ea-4f40-a8b8-d2d5f9984378,1,0.5454406999999999
23/10 19:50:36,1571840436812,9.927887,0,0.15267944,d345b12b-f2ea-4f40-a8b8-d2d5f9984378,1,0.5047302
23/10 19:50:36,1571840436813,9.945847,0,0.14788818,d345b12b-f2ea-4f40-a8b8-d2d5f9984378,1,0.48199463
23/10 19:50:36,1571840436814,9.754303,0,0.19697571,d345b12b-f2ea-4f40-a8b8-d2d5f9984378,1,0.5047302
23/10 19:50:36,1571840436815,9.510100999999999,0,0.38731384,d345b12b-f2ea-4f40-a8b8-d2d5f9984378,1,0.5298767
23/10 19:50:36,1571840436816,9.458618,0,0.41244507,d345b12b-f2ea-4f40-a8b8-d2d5f9984378,1,0.6136626999999999
23/10 19:50:36,1571840436817,9.748322,0,0.31069946,d345b12b-f2ea-4f40-a8b8-d2d5f9984378,1,0.6974640000000001
23/10 19:50:37,1571840437021,9.802185,0,0.269989,d345b12b-f2ea-4f40-a8b8-d2d5f9984378,1,0.6603545999999999
23/10 19:50:37,1571840437023,9.915909,0,0.27957153,d345b12b-f2ea-4f40-a8b8-d2d5f9984378,1,0.47839355
23/10 19:50:37,1571840437024,9.705231,0,0.29872129999999997,d345b12b-f2ea-4f40-a8b8-d2d5f9984378,1,0.5993042
23/10 19:50:37,1571840437025,9.6298065,0,0.41844177,d345b12b-f2ea-4f40-a8b8-d2d5f9984378,1,0.6687316999999999
23/10 19:50:37,1571840437229,9.828522,0,0.35858154,d345b12b-f2ea-4f40-a8b8-d2d5f9984378,1,0.7333831999999999
23/10 19:50:37,1571840437230,10.091888,0,0.23527527,d345b12b-f2ea-4f40-a8b8-d2d5f9984378,1,0.7680969
23/10 19:50:37,1571840437231,9.948242,0,0.21372986,d345b12b-f2ea-4f40-a8b8-d2d5f9984378,1,0.5562134
23/10 19:50:37,1571840437232,10.052383,0,0.13352966,d345b12b-f2ea-4f40-a8b8-d2d5f9984378,1,0.39100647
23/10 19:50:37,1571840437233,9.82254,0,0.25802612,d345b12b-f2ea-4f40-a8b8-d2d5f9984378,1,0.5705719
23/10 19:50:37,1571840437234,9.601074,0,0.35020447,d345b12b-f2ea-4f40-a8b8-d2d5f9984378,1,0.6280365
23/10 19:50:37,1571840437449,9.652557,0,0.33343506,d345b12b-f2ea-4f40-a8b8-d2d5f9984378,1,0.6747284
23/10 19:50:37,1571840437450,9.745925999999999,0,0.29154968,d345b12b-f2ea-4f40-a8b8-d2d5f9984378,1,0.75253296
23/10 19:50:37,1571840437451,9.974578999999999,0,0.15148926,d345b12b-f2ea-4f40-a8b8-d2d5f9984378,1,0.5107269
23/10 19:50:37,1571840437452,9.962601,0,0.14190674,d345b12b-f2ea-4f40-a8b8-d2d5f9984378,1,0.41375732
23/10 19:50:37,1571840437453,9.882400500000001,0,0.18978882,d345b12b-f2ea-4f40-a8b8-d2d5f9984378,1,0.3311615
23/10 19:50:37,1571840437454,9.733963000000001,0,0.24844360000000001,d345b12b-f2ea-4f40-a8b8-d2d5f9984378,1,0.35629272
23/10 19:50:37,1571840437455,9.6848755,0,0.30830383,d345b12b-f2ea-4f40-a8b8-d2d5f9984378,1,0.6028899999999999
23/10 19:50:37,1571840437456,9.688461,0,0.3023224,d345b12b-f2ea-4f40-a8b8-d2d5f9984378,1,0.6076813
23/10 19:50:37,1571840437670,9.779449000000001,0,0.24964905,d345b12b-f2ea-4f40-a8b8-d2d5f9984378,1,0.54304504
23/10 19:50:37,1571840437671,9.97937,0,0.16465760000000002,d345b12b-f2ea-4f40-a8b8-d2d5f9984378,1,0.50354004
23/10 19:50:37,1571840437672,10.012878,0,0.11557007,d345b12b-f2ea-4f40-a8b8-d2d5f9984378,1,0.50593567
23/10 19:50:37,1571840437673,9.9219055,0,0.16824341,d345b12b-f2ea-4f40-a8b8-d2d5f9984378,1,0.50354004
23/10 19:50:37,1571840437674,9.7603,0,0.23408508,d345b12b-f2ea-4f40-a8b8-d2d5f9984378,1,0.5155029000000001
23/10 19:50:37,1571840437675,9.736359,0,0.19937134,d345b12b-f2ea-4f40-a8b8-d2d5f9984378,1,0.72380066
23/10 19:50:37,1571840437676,9.845291,0,0.21014404,d345b12b-f2ea-4f40-a8b8-d2d5f9984378,1,0.7178191999999999
23/10 19:50:37,1571840437890,9.805786,0,0.22210693,d345b12b-f2ea-4f40-a8b8-d2d5f9984378,1,0.5202942
23/10 19:50:37,1571840437891,10.039214999999999,0,0.119155884,d345b12b-f2ea-4f40-a8b8-d2d5f9984378,1,0.6962738
23/10 19:50:37,1571840437892,9.967392,0,0.12155151,d345b12b-f2ea-4f40-a8b8-d2d5f9984378,1,0.4580536
23/10 19:50:38,1571840438110,9.915909,0,0.12992859,d345b12b-f2ea-4f40-a8b8-d2d5f9984378,1,0.5885315
23/10 19:50:38,1571840438111,9.902756,0,0.186203,d345b12b-f2ea-4f40-a8b8-d2d5f9984378,1,0.6196594
23/10 19:50:38,1571840438112,9.945847,0,0.10719299,d345b12b-f2ea-4f40-a8b8-d2d5f9984378,1,0.6591644
23/10 19:50:38,1571840438113,9.993729,0,0.056915283,d345b12b-f2ea-4f40-a8b8-d2d5f9984378,1,0.7285919
23/10 19:50:38,1571840438114,9.888382,0,0.19816589999999998,d345b12b-f2ea-4f40-a8b8-d2d5f9984378,1,0.4688263
23/10 19:50:38,1571840438115,9.578339,0,0.26161194,d345b12b-f2ea-4f40-a8b8-d2d5f9984378,1,0.8195648000000001
23/10 19:50:38,1571840438116,9.681289999999999,0,0.18380737,d345b12b-f2ea-4f40-a8b8-d2d5f9984378,1,0.6459961
23/10 19:50:38,1571840438117,9.716003,0,0.18020629999999999,d345b12b-f2ea-4f40-a8b8-d2d5f9984378,1,0.55381775
23/10 19:50:38,1571840438330,9.774658,0,0.17422485,d345b12b-f2ea-4f40-a8b8-d2d5f9984378,1,0.43530273
23/10 19:50:38,1571840438331,9.798599000000001,0,0.17543029999999998,d345b12b-f2ea-4f40-a8b8-d2d5f9984378,1,0.51431274
23/10 19:50:38,1571840438332,10.034424000000001,0,0.07725525,d345b12b-f2ea-4f40-a8b8-d2d5f9984378,1,0.54304504
23/10 19:50:38,1571840438333,9.976974499999999,0,0.17182922,d345b12b-f2ea-4f40-a8b8-d2d5f9984378,1,0.59332275
23/10 19:50:38,1571840438334,9.880005,0,0.20774841,d345b12b-f2ea-4f40-a8b8-d2d5f9984378,1,0.618454
23/10 19:50:38,1571840438335,9.993729,0,0.07247925,d345b12b-f2ea-4f40-a8b8-d2d5f9984378,1,0.39698792
23/10 19:50:38,1571840438336,9.967392,0,0.08204651,d345b12b-f2ea-4f40-a8b8-d2d5f9984378,1,0.49516296
23/10 19:50:38,1571840438547,9.876419,0,0.15267944,d345b12b-f2ea-4f40-a8b8-d2d5f9984378,1,0.5693816999999999
23/10 19:50:38,1571840438548,9.848877,0,0.14909363,d345b12b-f2ea-4f40-a8b8-d2d5f9984378,1,0.50354004
23/10 19:50:38,1571840438549,9.880005,0,0.15866089,d345b12b-f2ea-4f40-a8b8-d2d5f9984378,1,0.43171692
23/10 19:50:38,1571840438550,9.882400500000001,0,0.1359253,d345b12b-f2ea-4f40-a8b8-d2d5f9984378,1,0.52149963
23/10 19:50:38,1571840438770,9.917114,0,0.17063904,d345b12b-f2ea-4f40-a8b8-d2d5f9984378,1,0.70584106
23/10 19:50:38,1571840438771,9.834518,0,0.21372986,d345b12b-f2ea-4f40-a8b8-d2d5f9984378,1,0.5334625
23/10 19:50:38,1571840438772,9.858459,0,0.16584778,d345b12b-f2ea-4f40-a8b8-d2d5f9984378,1,0.35389709999999996
23/10 19:50:38,1571840438773,9.627411,0,0.26759338,d345b12b-f2ea-4f40-a8b8-d2d5f9984378,1,0.5705719
23/10 19:50:38,1571840438774,9.793808,0,0.20774841,d345b12b-f2ea-4f40-a8b8-d2d5f9984378,1,0.41734314
23/10 19:50:38,1571840438775,9.830917,0,0.15866089,d345b12b-f2ea-4f40-a8b8-d2d5f9984378,1,0.558609
23/10 19:50:38,1571840438776,9.858459,0,0.15986633,d345b12b-f2ea-4f40-a8b8-d2d5f9984378,1,0.32756042
23/10 19:50:38,1571840438991,9.796204,0,0.21612549,d345b12b-f2ea-4f40-a8b8-d2d5f9984378,1,0.40538025
23/10 19:50:38,1571840438992,9.657349,0,0.25682068,d345b12b-f2ea-4f40-a8b8-d2d5f9984378,1,0.6088866999999999
23/10 19:50:38,1571840438993,9.856064,0,0.22450256,d345b12b-f2ea-4f40-a8b8-d2d5f9984378,1,0.52149963
23/10 19:50:38,1571840438994,9.654952999999999,0,0.30471802,d345b12b-f2ea-4f40-a8b8-d2d5f9984378,1,0.6196594
23/10 19:50:38,1571840438995,9.653748,0,0.27838135,d345b12b-f2ea-4f40-a8b8-d2d5f9984378,1,0.5454406999999999
23/10 19:50:38,1571840438996,9.991333000000001,0,0.08683777,d345b12b-f2ea-4f40-a8b8-d2d5f9984378,1,0.43171692
23/10 19:50:38,1571840438997,9.816559,0,0.17901611,d345b12b-f2ea-4f40-a8b8-d2d5f9984378,1,0.4688263
23/10 19:50:39,1571840439210,9.832123,0,0.20295715,d345b12b-f2ea-4f40-a8b8-d2d5f9984378,1,0.48199463
23/10 19:50:39,1571840439211,9.969788000000001,0,0.12394714,d345b12b-f2ea-4f40-a8b8-d2d5f9984378,1,0.46522522
23/10 19:50:39,1571840439212,9.835709,0,0.2376709,d345b12b-f2ea-4f40-a8b8-d2d5f9984378,1,0.49874878
23/10 19:50:39,1571840439213,9.887192,0,0.17662048,d345b12b-f2ea-4f40-a8b8-d2d5f9984378,1,0.6004944000000001
23/10 19:50:39,1571840439214,9.785430999999999,0,0.18141174,d345b12b-f2ea-4f40-a8b8-d2d5f9984378,1,0.56100464
23/10 19:50:39,1571840439215,9.742339999999999,0,0.31788635,d345b12b-f2ea-4f40-a8b8-d2d5f9984378,1,0.7668915
23/10 19:50:39,1571840439216,9.784241,0,0.27598572,d345b12b-f2ea-4f40-a8b8-d2d5f9984378,1,0.6100769
23/10 19:50:39,1571840439432,9.902756,0,0.19458008,d345b12b-f2ea-4f40-a8b8-d2d5f9984378,1,0.48558044
23/10 19:50:39,1571840439433,9.8979645,0,0.20535278,d345b12b-f2ea-4f40-a8b8-d2d5f9984378,1,0.60528564
23/10 19:50:39,1571840439434,9.878799,0,0.20654297,d345b12b-f2ea-4f40-a8b8-d2d5f9984378,1,0.6244506999999999
23/10 19:50:39,1571840439435,9.880005,0,0.18260193,d345b12b-f2ea-4f40-a8b8-d2d5f9984378,1,0.4221344
23/10 19:50:39,1571840439436,9.98056,0,0.07008362,d345b12b-f2ea-4f40-a8b8-d2d5f9984378,1,0.2844696
23/10 19:50:39,1571840439437,9.915909,0,0.12155151,d345b12b-f2ea-4f40-a8b8-d2d5f9984378,1,0.29882812
23/10 19:50:39,1571840439648,9.790222,0,0.17901611,d345b12b-f2ea-4f40-a8b8-d2d5f9984378,1,0.30003357
23/10 19:50:39,1571840439649,9.750717,0,0.15986633,d345b12b-f2ea-4f40-a8b8-d2d5f9984378,1,0.32876587
23/10 19:50:39,1571840439650,9.76268,0,0.16465760000000002,d345b12b-f2ea-4f40-a8b8-d2d5f9984378,1,0.33235168
23/10 19:50:39,1571840439651,9.738739,0,0.27238464,d345b12b-f2ea-4f40-a8b8-d2d5f9984378,1,0.6100769
23/10 19:50:39,1571840439652,9.733963000000001,0,0.27119446,d345b12b-f2ea-4f40-a8b8-d2d5f9984378,1,0.5406494000000001
23/10 19:50:39,1571840439653,9.877609,0,0.16226196,d345b12b-f2ea-4f40-a8b8-d2d5f9984378,1,0.24496460000000003
23/10 19:50:39,1571840439654,9.913528,0,0.186203,d345b12b-f2ea-4f40-a8b8-d2d5f9984378,1,0.4975585999999999
23/10 19:50:39,1571840439867,9.914719,0,0.15507507,d345b12b-f2ea-4f40-a8b8-d2d5f9984378,1,0.50712585
23/10 19:50:39,1571840439868,9.696854,0,0.26521300000000003,d345b12b-f2ea-4f40-a8b8-d2d5f9984378,1,0.45205688
23/10 19:50:39,1571840439869,9.912322999999999,0,0.17543029999999998,d345b12b-f2ea-4f40-a8b8-d2d5f9984378,1,0.8243560999999999
23/10 19:50:39,1571840439870,10.132599,0,0.09881592,d345b12b-f2ea-4f40-a8b8-d2d5f9984378,1,0.44488525
23/10 19:50:40,1571840440088,9.992538,0,0.12275696,d345b12b-f2ea-4f40-a8b8-d2d5f9984378,1,0.4209442
23/10 19:50:40,1571840440089,9.810577,0,0.2149353,d345b12b-f2ea-4f40-a8b8-d2d5f9984378,1,0.42692566
23/10 19:50:40,1571840440090,9.814163,0,0.2268982,d345b12b-f2ea-4f40-a8b8-d2d5f9984378,1,0.5047302
23/10 19:50:40,1571840440091,9.808182,0,0.20774841,d345b12b-f2ea-4f40-a8b8-d2d5f9984378,1,0.6076813
23/10 19:50:40,1571840440092,9.802185,0,0.15148926,d345b12b-f2ea-4f40-a8b8-d2d5f9984378,1,0.6399994000000001
23/10 19:50:40,1571840440094,9.805786,0,0.19337463,d345b12b-f2ea-4f40-a8b8-d2d5f9984378,1,0.32995605
23/10 19:50:40,1571840440095,9.803390499999999,0,0.19577026,d345b12b-f2ea-4f40-a8b8-d2d5f9984378,1,0.46163940000000003
23/10 19:50:40,1571840440096,9.90155,0,0.18380737,d345b12b-f2ea-4f40-a8b8-d2d5f9984378,1,0.657959
23/10 19:50:40,1571840440097,9.900360000000001,0,0.1287384,d345b12b-f2ea-4f40-a8b8-d2d5f9984378,1,0.52508545
23/10 19:50:40,1571840440307,9.933867999999999,0,0.14430237,d345b12b-f2ea-4f40-a8b8-d2d5f9984378,1,0.39100647
23/10 19:50:40,1571840440309,9.835709,0,0.2268982,d345b12b-f2ea-4f40-a8b8-d2d5f9984378,1,0.32157898
23/10 19:50:40,1571840440310,9.830917,0,0.17662048,d345b12b-f2ea-4f40-a8b8-d2d5f9984378,1,0.5514220999999999
23/10 19:50:40,1571840440311,9.792618,0,0.19697571,d345b12b-f2ea-4f40-a8b8-d2d5f9984378,1,0.47839355
23/10 19:50:40,1571840440312,9.763885499999999,0,0.17422485,d345b12b-f2ea-4f40-a8b8-d2d5f9984378,1,0.40896606
23/10 19:50:40,1571840440313,9.693253,0,0.23527527,d345b12b-f2ea-4f40-a8b8-d2d5f9984378,1,0.38981628
23/10 19:50:40,1571840440314,9.765075999999999,0,0.25083923,d345b12b-f2ea-4f40-a8b8-d2d5f9984378,1,0.39698792
23/10 19:50:40,1571840440528,9.787827,0,0.22929382,d345b12b-f2ea-4f40-a8b8-d2d5f9984378,1,0.37783813
23/10 19:50:40,1571840440529,9.732758,0,0.26161194,d345b12b-f2ea-4f40-a8b8-d2d5f9984378,1,0.38861084
23/10 19:50:40,1571840440530,9.783035,0,0.32865906,d345b12b-f2ea-4f40-a8b8-d2d5f9984378,1,0.4329071
23/10 19:50:40,1571840440531,9.912322999999999,0,0.16703796,d345b12b-f2ea-4f40-a8b8-d2d5f9984378,1,0.42692566
23/10 19:50:40,1571840440532,9.964996000000001,0,0.10359192,d345b12b-f2ea-4f40-a8b8-d2d5f9984378,1,0.47839355
23/10 19:50:40,1571840440533,9.964996000000001,0,0.13352966,d345b12b-f2ea-4f40-a8b8-d2d5f9984378,1,0.44607544
23/10 19:50:40,1571840440534,9.808182,0,0.22091675,d345b12b-f2ea-4f40-a8b8-d2d5f9984378,1,0.51789856
23/10 19:50:40,1571840440535,9.851272999999999,0,0.21731567,d345b12b-f2ea-4f40-a8b8-d2d5f9984378,1,0.43051147
23/10 19:50:40,1571840440747,9.925491000000001,0,0.28436279999999997,d345b12b-f2ea-4f40-a8b8-d2d5f9984378,1,0.3072052
23/10 19:50:40,1571840440748,9.830917,0,0.31069946,d345b12b-f2ea-4f40-a8b8-d2d5f9984378,1,0.40657043
23/10 19:50:40,1571840440749,9.9422455,0,0.24725342,d345b12b-f2ea-4f40-a8b8-d2d5f9984378,1,0.6890869000000001
23/10 19:50:40,1571840440750,10.215195,0,0.1694336,d345b12b-f2ea-4f40-a8b8-d2d5f9984378,1,0.78845215
23/10 19:50:40,1571840440751,9.730362,0,0.22810364,d345b12b-f2ea-4f40-a8b8-d2d5f9984378,1,0.52149963
23/10 19:50:40,1571840440752,9.687271,0,0.18859863,d345b12b-f2ea-4f40-a8b8-d2d5f9984378,1,0.5167084
23/10 19:50:40,1571840440753,9.660934,0,0.23648071,d345b12b-f2ea-4f40-a8b8-d2d5f9984378,1,0.5849456999999999
23/10 19:50:40,1571840440754,9.726776,0,0.22570801,d345b12b-f2ea-4f40-a8b8-d2d5f9984378,1,0.5897217
23/10 19:50:40,1571840440969,9.6848755,0,0.14909363,d345b12b-f2ea-4f40-a8b8-d2d5f9984378,1,0.52149963
23/10 19:50:40,1571840440970,9.586716000000001,0,0.21014404,d345b12b-f2ea-4f40-a8b8-d2d5f9984378,1,0.34072876
23/10 19:50:40,1571840440971,9.674103,0,0.16345215,d345b12b-f2ea-4f40-a8b8-d2d5f9984378,1,0.27009583
23/10 19:50:40,1571840440972,10.038025,0,0.10719299,d345b12b-f2ea-4f40-a8b8-d2d5f9984378,1,0.39698792
23/10 19:50:40,1571840440973,9.820145,0,0.20056152,d345b12b-f2ea-4f40-a8b8-d2d5f9984378,1,0.56100464
23/10 19:50:40,1571840440974,9.865631,0,0.21253967,d345b12b-f2ea-4f40-a8b8-d2d5f9984378,1,0.657959
23/10 19:50:40,1571840440975,9.936264,0,0.15747070000000002,d345b12b-f2ea-4f40-a8b8-d2d5f9984378,1,0.55500793
23/10 19:50:41,1571840441188,9.912322999999999,0,0.17662048,d345b12b-f2ea-4f40-a8b8-d2d5f9984378,1,0.5119170999999999
23/10 19:50:41,1571840441189,9.992538,0,0.10359192,d345b12b-f2ea-4f40-a8b8-d2d5f9984378,1,0.6064911000000001
23/10 19:50:41,1571840441190,10.164916999999999,0,0.09881592,d345b12b-f2ea-4f40-a8b8-d2d5f9984378,1,0.4688263
23/10 19:50:41,1571840441191,10.369614,0,0.04374695,d345b12b-f2ea-4f40-a8b8-d2d5f9984378,1,0.29284668
23/10 19:50:41,1571840441192,10.369614,0,-0.013717651,d345b12b-f2ea-4f40-a8b8-d2d5f9984378,1,0.5729675
23/10 19:50:41,1571840441193,10.011688000000001,0,0.17422485,d345b12b-f2ea-4f40-a8b8-d2d5f9984378,1,0.81837463
23/10 19:50:41,1571840441194,9.778244,0,0.24725342,d345b12b-f2ea-4f40-a8b8-d2d5f9984378,1,0.5897217
23/10 19:50:41,1571840441407,9.786636,0,0.24246216,d345b12b-f2ea-4f40-a8b8-d2d5f9984378,1,0.41854858
23/10 19:50:41,1571840441408,9.729172,0,0.22091675,d345b12b-f2ea-4f40-a8b8-d2d5f9984378,1,0.41854858
23/10 19:50:41,1571840441409,9.615447999999999,0,0.25083923,d345b12b-f2ea-4f40-a8b8-d2d5f9984378,1,0.55740356
23/10 19:50:41,1571840441410,9.5903015,0,0.22331238,d345b12b-f2ea-4f40-a8b8-d2d5f9984378,1,0.558609
23/10 19:50:41,1571840441411,9.489746,0,0.20414734,d345b12b-f2ea-4f40-a8b8-d2d5f9984378,1,0.5562134
23/10 19:50:41,1571840441412,9.548401,0,0.26521300000000003,d345b12b-f2ea-4f40-a8b8-d2d5f9984378,1,0.38143920000000003
23/10 19:50:41,1571840441413,9.613052,0,0.24246216,d345b12b-f2ea-4f40-a8b8-d2d5f9984378,1,0.4688263
23/10 19:50:41,1571840441627,9.711212,0,0.20654297,d345b12b-f2ea-4f40-a8b8-d2d5f9984378,1,0.5119170999999999
23/10 19:50:41,1571840441628,9.650162,0,0.24246216,d345b12b-f2ea-4f40-a8b8-d2d5f9984378,1,0.52627563
23/10 19:50:41,1571840441629,9.717194000000001,0,0.26879883,d345b12b-f2ea-4f40-a8b8-d2d5f9984378,1,0.44726562
23/10 19:50:41,1571840441630,9.847686999999999,0,0.19218445,d345b12b-f2ea-4f40-a8b8-d2d5f9984378,1,0.56817627
23/10 19:50:41,1571840441631,10.197235000000001,0,0.12275696,d345b12b-f2ea-4f40-a8b8-d2d5f9984378,1,0.44966125
23/10 19:50:41,1571840441632,10.070343,0,0.17182922,d345b12b-f2ea-4f40-a8b8-d2d5f9984378,1,0.42453003
23/10 19:50:41,1571840441633,10.015274,0,0.19697571,d345b12b-f2ea-4f40-a8b8-d2d5f9984378,1,0.47360230000000003
23/10 19:50:41,1571840441847,9.969788000000001,0,0.15626526,d345b12b-f2ea-4f40-a8b8-d2d5f9984378,1,0.5669860999999999
23/10 19:50:41,1571840441848,9.82254,0,0.2556305,d345b12b-f2ea-4f40-a8b8-d2d5f9984378,1,0.66993713
23/10 19:50:41,1571840441849,9.866837,0,0.17303467,d345b12b-f2ea-4f40-a8b8-d2d5f9984378,1,0.57655334
23/10 19:50:41,1571840441850,9.887192,0,0.14549255,d345b12b-f2ea-4f40-a8b8-d2d5f9984378,1,0.5621948
23/10 19:50:41,1571840441851,9.883591000000001,0,0.1407013,d345b12b-f2ea-4f40-a8b8-d2d5f9984378,1,0.49993896
23/10 19:50:41,1571840441852,9.749527,0,0.22570801,d345b12b-f2ea-4f40-a8b8-d2d5f9984378,1,0.5705719
23/10 19:50:42,1571840442067,9.714798,0,0.23408508,d345b12b-f2ea-4f40-a8b8-d2d5f9984378,1,0.5693816999999999
23/10 19:50:42,1571840442068,9.725571,0,0.22929382,d345b12b-f2ea-4f40-a8b8-d2d5f9984378,1,0.49156190000000005
23/10 19:50:42,1571840442069,9.847686999999999,0,0.14788818,d345b12b-f2ea-4f40-a8b8-d2d5f9984378,1,0.5669860999999999
23/10 19:50:42,1571840442070,9.818954,0,0.19577026,d345b12b-f2ea-4f40-a8b8-d2d5f9984378,1,0.73457336
23/10 19:50:42,1571840442071,9.887192,0,0.14549255,d345b12b-f2ea-4f40-a8b8-d2d5f9984378,1,0.74534607
23/10 19:50:42,1571840442072,10.002106,0,0.12515259,d345b12b-f2ea-4f40-a8b8-d2d5f9984378,1,0.5023346
23/10 19:50:42,1571840442073,9.957809,0,0.17063904,d345b12b-f2ea-4f40-a8b8-d2d5f9984378,1,0.48318479999999997
23/10 19:50:42,1571840442288,9.914719,0,0.17782593,d345b12b-f2ea-4f40-a8b8-d2d5f9984378,1,0.48318479999999997
23/10 19:50:42,1571840442289,9.941055,0,0.12753296,d345b12b-f2ea-4f40-a8b8-d2d5f9984378,1,0.57536316
23/10 19:50:42,1571840442290,9.767471,0,0.21731567,d345b12b-f2ea-4f40-a8b8-d2d5f9984378,1,0.7752838000000001
23/10 19:50:42,1571840442291,9.786636,0,0.23648071,d345b12b-f2ea-4f40-a8b8-d2d5f9984378,1,0.52508545
23/10 19:50:42,1571840442292,9.846480999999999,0,0.17662048,d345b12b-f2ea-4f40-a8b8-d2d5f9984378,1,0.55381775
23/10 19:50:42,1571840442293,9.891967999999999,0,0.07366943,d345b12b-f2ea-4f40-a8b8-d2d5f9984378,1,0.52627563
23/10 19:50:42,1571840442294,9.809372,0,0.17422485,d345b12b-f2ea-4f40-a8b8-d2d5f9984378,1,0.45205688
23/10 19:50:42,1571840442508,9.66452,0,0.27957153,d345b12b-f2ea-4f40-a8b8-d2d5f9984378,1,0.5274810999999999
23/10 19:50:42,1571840442509,9.678894,0,0.19577026,d345b12b-f2ea-4f40-a8b8-d2d5f9984378,1,0.5801544
23/10 19:50:42,1571840442510,9.834518,0,0.22450256,d345b12b-f2ea-4f40-a8b8-d2d5f9984378,1,0.52149963
23/10 19:50:42,1571840442511,9.70163,0,0.25204468,d345b12b-f2ea-4f40-a8b8-d2d5f9984378,1,0.563385
23/10 19:50:42,1571840442512,9.712402,0,0.22210693,d345b12b-f2ea-4f40-a8b8-d2d5f9984378,1,0.64479065
23/10 19:50:42,1571840442513,9.9219055,0,0.16105652,d345b12b-f2ea-4f40-a8b8-d2d5f9984378,1,0.6304320999999999
23/10 19:50:42,1571840442514,9.823746,0,0.17063904,d345b12b-f2ea-4f40-a8b8-d2d5f9984378,1,0.6399994000000001
23/10 19:50:42,1571840442719,9.834518,0,0.12753296,d345b12b-f2ea-4f40-a8b8-d2d5f9984378,1,0.6280365
23/10 19:50:42,1571840442720,9.833313,0,0.16345215,d345b12b-f2ea-4f40-a8b8-d2d5f9984378,1,0.6028899999999999
23/10 19:50:42,1571840442721,9.844086,0,0.35139465,d345b12b-f2ea-4f40-a8b8-d2d5f9984378,1,0.75253296
23/10 19:50:42,1571840442925,9.787827,0,0.30709840000000005,d345b12b-f2ea-4f40-a8b8-d2d5f9984378,1,0.8842163000000001
23/10 19:50:42,1571840442926,9.786636,0,0.27119446,d345b12b-f2ea-4f40-a8b8-d2d5f9984378,1,0.8447113000000002
23/10 19:50:42,1571840442927,9.781845,0,0.24725342,d345b12b-f2ea-4f40-a8b8-d2d5f9984378,1,0.74894714
23/10 19:50:42,1571840442928,9.413132000000001,0,0.3059082,d345b12b-f2ea-4f40-a8b8-d2d5f9984378,1,0.62564087
23/10 19:50:42,1571840442929,9.528061,0,0.27598572,d345b12b-f2ea-4f40-a8b8-d2d5f9984378,1,0.598114
23/10 19:50:42,1571840442930,9.889586999999999,0,0.10598755,d345b12b-f2ea-4f40-a8b8-d2d5f9984378,1,0.69148254
23/10 19:50:42,1571840442931,9.955414,0,0.06289673,d345b12b-f2ea-4f40-a8b8-d2d5f9984378,1,0.50354004
23/10 19:50:43,1571840443145,9.914719,0,0.10719299,d345b12b-f2ea-4f40-a8b8-d2d5f9984378,1,0.44248962
23/10 19:50:43,1571840443146,9.941055,0,0.07846069,d345b12b-f2ea-4f40-a8b8-d2d5f9984378,1,0.5885315
23/10 19:50:43,1571840443147,9.774658,0,0.26759338,d345b12b-f2ea-4f40-a8b8-d2d5f9984378,1,0.71183777
